"174","2015-1-16","310001","沪股通","110001","人民币","24.78","67472.0","23.51","59672.0","48.29","127144.0",\N,\N,"130.0","125.78"
"262","2015-1-16","310003","港股通(沪)","110003","港元","10.7","19057.0","2.45","4413.0","13.15","23470.0",\N,\N,"105.0","95.31"
"173","2015-1-19","310001","沪股通","110001","人民币","26.19","58107.0","29.62","74277.0","55.81","132384.0",\N,\N,"130.0","133.27"
"261","2015-1-19","310003","港股通(沪)","110003","港元","10.49","18579.0","3.6","7155.0","14.09","25734.0",\N,\N,"105.0","96.76"
"172","2015-1-20","310001","沪股通","110001","人民币","49.36","119421.0","27.91","63309.0","77.27","182730.0",\N,\N,"130.0","105.76"
"260","2015-1-20","310003","港股通(沪)","110003","港元","7.63","15237.0","2.67","5593.0","10.3","20830.0",\N,\N,"105.0","98.7"
"171","2015-1-21","310001","沪股通","110001","人民币","45.8","126338.0","26.55","57913.0","72.35","184251.0",\N,\N,"130.0","108.65"
"259","2015-1-21","310003","港股通(沪)","110003","港元","10.24","19293.0","2.41","5552.0","12.65","24845.0",\N,\N,"105.0","95.6"
"170","2015-1-22","310001","沪股通","110001","人民币","27.87","70113.0","26.35","73761.0","54.22","143874.0",\N,\N,"130.0","127.5"
"258","2015-1-22","310003","港股通(沪)","110003","港元","7.46","17668.0","3.11","5744.0","10.57","23412.0",\N,\N,"105.0","99.53"
"169","2015-1-23","310001","沪股通","110001","人民币","27.24","76625.0","24.62","51350.0","51.86","127975.0",\N,\N,"130.0","125.76"
"257","2015-1-23","310003","港股通(沪)","110003","港元","7.15","15238.0","3.2","7259.0","10.35","22497.0",\N,\N,"105.0","99.79"
"168","2015-1-26","310001","沪股通","110001","人民币","17.52","60545.0","13.56","33221.0","31.08","93766.0",\N,\N,"130.0","124.13"
"256","2015-1-26","310003","港股通(沪)","110003","港元","7.86","17919.0","2.7","5386.0","10.56","23305.0",\N,\N,"105.0","98.47"
"167","2015-1-27","310001","沪股通","110001","人民币","27.02","72059.0","17.99","53408.0","45.01","125467.0",\N,\N,"130.0","118.63"
"255","2015-1-27","310003","港股通(沪)","110003","港元","9.88","19874.0","2.94","5799.0","12.82","25673.0",\N,\N,"105.0","96.09"
"166","2015-1-28","310001","沪股通","110001","人民币","23.03","66677.0","11.61","47090.0","34.64","113767.0",\N,\N,"130.0","111.68"
"254","2015-1-28","310003","港股通(沪)","110003","港元","5.58","12285.0","3.33","6057.0","8.91","18342.0",\N,\N,"105.0","101.32"
"165","2015-1-29","310001","沪股通","110001","人民币","32.75","70274.0","23.0","72638.0","55.75","142912.0",\N,\N,"130.0","101.14"
"253","2015-1-29","310003","港股通(沪)","110003","港元","6.82","17349.0","2.27","4607.0","9.09","21956.0",\N,\N,"105.0","99.24"
"164","2015-1-30","310001","沪股通","110001","人民币","17.52","50859.0","17.22","60231.0","34.74","111090.0",\N,\N,"130.0","111.84"
"252","2015-1-30","310003","港股通(沪)","110003","港元","6.69","15179.0","2.67","5692.0","9.36","20871.0",\N,\N,"105.0","99.85"
"163","2015-2-2","310001","沪股通","110001","人民币","24.12","66191.0","22.33","63522.0","46.45","129713.0",\N,\N,"130.0","106.6388"
"251","2015-2-2","310003","港股通(沪)","110003","港元","5.78","14940.0","2.29","5283.0","8.07","20223.0",\N,\N,"105.0","100.4"
"162","2015-2-3","310001","沪股通","110001","人民币","36.8","88102.0","9.8","42906.0","46.6","131008.0",\N,\N,"130.0","80.42"
"250","2015-2-3","310003","港股通(沪)","110003","港元","3.75","10168.0","2.06","4918.0","5.81","15086.0",\N,\N,"105.0","102.37"
"161","2015-2-4","310001","沪股通","110001","人民币","21.08","65254.0","10.12","30186.0","31.2","95440.0",\N,\N,"130.0","108.33"
"249","2015-2-4","310003","港股通(沪)","110003","港元","2.66","8552.0","3.27","7365.0","5.93","15917.0",\N,\N,"105.0","105.09"
"160","2015-2-5","310001","沪股通","110001","人民币","50.58","135306.0","22.24","59377.0","72.82","194683.0",\N,\N,"130.0","91.94"
"248","2015-2-5","310003","港股通(沪)","110003","港元","3.98","9951.0","3.58","6834.0","7.56","16785.0",\N,\N,"105.0","104.02"
"159","2015-2-6","310001","沪股通","110001","人民币","24.21","72463.0","22.61","76485.0","46.82","148948.0",\N,\N,"130.0","114.6"
"247","2015-2-6","310003","港股通(沪)","110003","港元","2.37","6759.0","2.61","6376.0","4.98","13135.0",\N,\N,"105.0","104.7"
"158","2015-2-9","310001","沪股通","110001","人民币","25.67","78702.0","14.49","66122.0","40.16","144824.0",\N,\N,"130.0","110.01"
"246","2015-2-9","310003","港股通(沪)","110003","港元","2.56","7583.0","2.14","4684.0","4.7","12267.0",\N,\N,"105.0","104.05"
"157","2015-2-10","310001","沪股通","110001","人民币","27.3","66729.0","11.01","39818.0","38.31","106547.0",\N,\N,"130.0","111.76"
"245","2015-2-10","310003","港股通(沪)","110003","港元","2.23","7454.0","1.82","4239.0","4.05","11693.0",\N,\N,"105.0","104.02"
"156","2015-2-11","310001","沪股通","110001","人民币","27.07","84383.0","13.26","44824.0","40.33","129207.0",\N,\N,"130.0","112.33"
"244","2015-2-11","310003","港股通(沪)","110003","港元","2.7","7555.0","1.45","3813.0","4.15","11368.0",\N,\N,"105.0","103.16"
"155","2015-2-12","310001","沪股通","110001","人民币","26.22","83957.0","14.62","44291.0","40.84","128248.0",\N,\N,"130.0","115.9"
"243","2015-2-12","310003","港股通(沪)","110003","港元","3.74","8352.0","2.13","5618.0","5.87","13970.0",\N,\N,"105.0","102.57"
"154","2015-2-13","310001","沪股通","110001","人民币","33.2","82397.0","14.06","33279.0","47.26","115676.0",\N,\N,"130.0","108.43"
"242","2015-2-13","310003","港股通(沪)","110003","港元","4.48","11959.0","2.17","5351.0","6.65","17310.0",\N,\N,"105.0","101.63"
"153","2015-2-16","310001","沪股通","110001","人民币","20.31","63394.0","19.08","56343.0","39.39","119737.0",\N,\N,"130.0","126.72"
"241","2015-2-16","310003","港股通(沪)","110003","港元","0.0","0.0","0.0","0.0","0.0","0.0",\N,\N,"105.0","105.0"
"152","2015-2-17","310001","沪股通","110001","人民币","14.45","54091.0","12.24","40174.0","26.69","94265.0",\N,\N,"130.0","125.97"
"240","2015-2-17","310003","港股通(沪)","110003","港元","0.0","0.0","0.0","0.0","0.0","0.0",\N,\N,"105.0","105.0"
"151","2015-2-25","310001","沪股通","110001","人民币","32.52","100044.0","22.41","75613.0","54.93","175657.0",\N,\N,"130.0","118.27"
"239","2015-2-25","310003","港股通(沪)","110003","港元","6.77","13584.0","3.52","9112.0","10.29","22696.0",\N,\N,"105.0","100.38"
"150","2015-2-26","310001","沪股通","110001","人民币","29.1","78288.0","33.62","75229.0","62.72","153517.0",\N,\N,"130.0","132.74"
"238","2015-2-26","310003","港股通(沪)","110003","港元","4.2","12096.0","2.5","6728.0","6.7","18824.0",\N,\N,"105.0","102.1"
"149","2015-2-27","310001","沪股通","110001","人民币","23.57","70741.0","16.84","49064.0","40.41","119805.0",\N,\N,"130.0","121.88"
"237","2015-2-27","310003","港股通(沪)","110003","港元","3.89","11279.0","2.2","6726.0","6.09","18005.0",\N,\N,"105.0","102.29"
"148","2015-3-2","310001","沪股通","110001","人民币","32.08","81637.0","24.62","65578.0","56.7","147215.0",\N,\N,"130.0","118.73"
"236","2015-3-2","310003","港股通(沪)","110003","港元","5.6","13262.0","4.58","8059.0","10.18","21321.0",\N,\N,"105.0","102.87"
"147","2015-3-3","310001","沪股通","110001","人民币","21.22","58940.0","20.28","71655.0","41.5","130595.0",\N,\N,"130.0","123.59"
"235","2015-3-3","310003","港股通(沪)","110003","港元","4.38","11464.0","2.74","7767.0","7.12","19231.0",\N,\N,"105.0","102.41"
"146","2015-3-4","310001","沪股通","110001","人民币","20.42","51746.0","17.37","58375.0","37.79","110121.0",\N,\N,"130.0","123.78"
"234","2015-3-4","310003","港股通(沪)","110003","港元","5.21","11965.0","2.39","5636.0","7.6","17601.0",\N,\N,"105.0","101.32"
"145","2015-3-5","310001","沪股通","110001","人民币","25.09","67109.0","18.67","64509.0","43.76","131618.0",\N,\N,"130.0","121.81"
"233","2015-3-5","310003","港股通(沪)","110003","港元","6.7","13340.0","5.12","8439.0","11.82","21779.0",\N,\N,"105.0","102.57"
"144","2015-3-6","310001","沪股通","110001","人民币","16.41","60073.0","12.51","43709.0","28.92","103782.0",\N,\N,"130.0","125.35"
"232","2015-3-6","310003","港股通(沪)","110003","港元","4.74","10663.0","3.13","6321.0","7.87","16984.0",\N,\N,"105.0","102.53"
"143","2015-3-9","310001","沪股通","110001","人民币","22.06","64195.0","16.17","52093.0","38.23","116288.0",\N,\N,"130.0","123.35"
"231","2015-3-9","310003","港股通(沪)","110003","港元","4.93","11644.0","2.47","4990.0","7.4","16634.0",\N,\N,"105.0","101.65"
